scheme_code,date,nav
118778,2016-08-05,29.071
118778,2016-08-08,29.1805
118778,2016-08-09,29.1348
118778,2016-08-10,28.8056
118778,2016-08-11,28.6573
118778,2016-08-12,28.7372
118778,2016-08-16,28.6257
118778,2016-08-17,28.8456
118778,2016-08-18,29.118
118778,2016-08-19,29.3512
118778,2016-08-22,29.3931
118778,2016-08-23,29.5326
118778,2016-08-24,29.7098
118778,2016-08-25,29.7859
118778,2016-08-26,29.7023
118778,2016-08-29,29.6382
118778,2016-08-30,29.9529
118778,2016-08-31,30.0697
118778,2016-09-01,30.0021
118778,2016-09-02,30.2409
118778,2016-09-06,30.5397
118778,2016-09-07,30.6202
118778,2016-09-08,30.9693
118778,2016-09-09,30.6938
118778,2016-09-12,30.0576
118778,2016-09-14,30.5041
118778,2016-09-15,30.691
118778,2016-09-16,30.6903
118778,2016-09-19,30.9295
118778,2016-09-20,30.9171
118778,2016-09-21,31.0039
118778,2016-09-22,31.2354
118778,2016-09-23,31.1634
118778,2016-09-26,31.2045
118778,2016-09-27,31.1739
118778,2016-09-28,31.3961
118778,2016-09-29,30.0746
118778,2016-09-30,30.645
118778,2016-10-03,31.3852
118778,2016-10-04,31.8019
118778,2016-10-05,32.0853
118778,2016-10-06,32.0223
118778,2016-10-07,32.0304
118778,2016-10-10,32.2111
118778,2016-10-13,31.6334
118778,2016-10-14,32.063
118778,2016-10-17,31.9658
118778,2016-10-18,32.5132
118778,2016-10-19,32.6712
118778,2016-10-20,32.9531
118778,2016-10-21,32.9317
118778,2016-10-24,33.1038
118778,2016-10-25,33.1187
118778,2016-10-26,32.9982
118778,2016-10-27,32.8467
118778,2016-10-28,33.122
118778,2016-11-01,33.2983
118778,2016-11-02,32.6555
118778,2016-11-03,32.2475
118778,2016-11-04,31.7378
118778,2016-11-07,32.2625
118778,2016-11-08,32.2165
118778,2016-11-09,31.5632
118778,2016-11-10,32.0227
118778,2016-11-11,30.9
118778,2016-11-15,29.4809
118778,2016-11-16,29.5053
118778,2016-11-17,29.3565
118778,2016-11-18,29.4613
118778,2016-11-21,28.4912
118778,2016-11-22,28.7589
118778,2016-11-23,29.3178
118778,2016-11-24,29.3429
118778,2016-11-25,29.8868
118778,2016-11-28,30.1257
118778,2016-11-29,30.2811
118778,2016-11-30,30.787
118778,2016-12-01,30.5768
118778,2016-12-02,30.159
118778,2016-12-05,30.1873
118778,2016-12-06,30.3489
118778,2016-12-07,30.1246
118778,2016-12-08,30.5358
118778,2016-12-09,30.7274
118778,2016-12-12,30.5107
118778,2016-12-13,30.5294
118778,2016-12-14,30.3952
118778,2016-12-15,30.4763
118778,2016-12-16,30.4647
118778,2016-12-19,30.3469
118778,2016-12-20,30.0861
118778,2016-12-21,30.0207
118778,2016-12-22,29.564
118778,2016-12-23,29.6147
118778,2016-12-26,29.0538
118778,2016-12-27,29.4907
118778,2016-12-28,29.6995
118778,2016-12-29,29.9168
118778,2016-12-30,30.2794
118778,2017-01-02,30.4904
118778,2017-01-03,30.8145
118778,2017-01-04,30.9968
118778,2017-01-05,31.2772
118778,2017-01-06,31.1588
118778,2017-01-09,31.3619
118778,2017-01-10,31.6315
118778,2017-01-11,31.9484
118778,2017-01-12,31.9088
118778,2017-01-13,31.8583
118778,2017-01-16,32.1414
118778,2017-01-17,32.1408
118778,2017-01-18,32.3544
118778,2017-01-19,32.4377
118778,2017-01-20,32.0474
118778,2017-01-23,32.2403
118778,2017-01-24,32.3531
118778,2017-01-25,32.5774
118778,2017-01-27,32.6997
118778,2017-01-30,32.7371
118778,2017-01-31,32.3483
118778,2017-02-01,32.8748
118778,2017-02-02,33.1759
118778,2017-02-03,33.4026
118778,2017-02-06,33.7852
118778,2017-02-07,33.554
118778,2017-02-08,33.4956
118778,2017-02-09,33.5462
118778,2017-02-10,33.5386
118778,2017-02-13,33.2185
118778,2017-02-14,33.0548
118778,2017-02-15,32.4392
118778,2017-02-16,32.8984
118778,2017-02-17,33.1593
118778,2017-02-20,33.4278
118778,2017-02-21,33.6398
118778,2017-02-22,33.4843
118778,2017-02-23,33.4548
118778,2017-02-27,33.515
118778,2017-02-28,33.6216
118778,2017-03-01,33.8449
118778,2017-03-02,33.4699
118778,2017-03-03,33.5412
118778,2017-03-06,33.735
118778,2017-03-07,33.7631
118778,2017-03-08,33.6073
118778,2017-03-09,33.7329
118778,2017-03-10,33.7674
118778,2017-03-14,34.122
118778,2017-03-15,34.3234
118778,2017-03-16,34.5304
118778,2017-03-17,34.4909
118778,2017-03-20,34.5889
118778,2017-03-21,34.5043
118778,2017-03-22,34.2987
118778,2017-03-23,34.5283
118778,2017-03-24,34.8047
118778,2017-03-27,34.8205
118778,2017-03-28,34.997
118778,2017-03-29,35.2903
118778,2017-03-30,35.6056
118778,2017-03-31,35.8843
118778,2017-04-03,36.4611
118778,2017-04-05,37.0275
118778,2017-04-06,37.1527
118778,2017-04-07,37.0163
118778,2017-04-10,37.3698
118778,2017-04-11,37.9472
118778,2017-04-12,37.719
118778,2017-04-13,37.8036
118778,2017-04-17,37.8266
118778,2017-04-18,37.6204
118778,2017-04-19,37.8713
118778,2017-04-20,38.1817
118778,2017-04-21,38.2555
118778,2017-04-24,38.5881
118778,2017-04-25,38.7034
118778,2017-04-26,38.3297
118778,2017-04-27,38.45
118778,2017-04-28,38.6253
118778,2017-05-02,38.6957
118778,2017-05-03,38.9735
118778,2017-05-04,39.1386
118778,2017-05-05,38.6346
118778,2017-05-08,38.9134
118778,2017-05-09,38.9738
118778,2017-05-10,39.2635
118778,2017-05-11,39.1281
118778,2017-05-12,38.8847
118778,2017-05-15,39.0963
118778,2017-05-16,39.3945
118778,2017-05-17,39.373
118778,2017-05-18,38.613
118778,2017-05-19,38.3387
118778,2017-05-22,37.9884
118778,2017-05-23,37.3187
118778,2017-05-24,36.6375
118778,2017-05-25,37.4294
118778,2017-05-26,38.037
118778,2017-05-29,37.603
118778,2017-05-30,37.5492
118778,2017-05-31,37.9327
118778,2017-06-01,38.2716
118778,2017-06-02,38.5098
118778,2017-06-05,38.7726
118778,2017-06-06,38.559
118778,2017-06-07,38.7283
118778,2017-06-08,39.0774
118778,2017-06-09,39.3131
118778,2017-06-12,39.0827
118778,2017-06-13,39.0979
118778,2017-06-14,39.263
118778,2017-06-15,39.3085
118778,2017-06-16,39.5346
118778,2017-06-19,39.6995
118778,2017-06-20,39.7811
118778,2017-06-21,39.7108
118778,2017-06-22,39.3842
118778,2017-06-23,38.6858
118778,2017-06-27,38.1161
118778,2017-06-28,38.2092
118778,2017-06-29,38.4847
118778,2017-06-30,38.5027
118778,2017-07-03,38.9881
118778,2017-07-04,39.2518
118778,2017-07-05,39.7333
118778,2017-07-06,40.2316
118778,2017-07-07,40.2618
118778,2017-07-10,40.4531
118778,2017-07-11,40.3055
118778,2017-07-12,40.4817
118778,2017-07-13,40.6637
118778,2017-07-14,40.3506
118778,2017-07-17,40.4415
118778,2017-07-18,40.2071
118778,2017-07-19,40.6138
118778,2017-07-20,40.8184
118778,2017-07-21,40.8245
118778,2017-07-24,40.7504
118778,2017-07-25,40.6595
118778,2017-07-26,40.8184
118778,2017-07-27,40.3917
118778,2017-07-28,40.5936
118778,2017-07-31,40.6872
118778,2017-08-01,40.6501
118778,2017-08-02,40.7257
118778,2017-08-03,40.3916
118778,2017-08-04,40.5023
118778,2017-08-07,40.6623
118778,2017-08-08,40.1638
118778,2017-08-09,39.435
118778,2017-08-10,38.3041
118778,2017-08-11,38.2988
118778,2017-08-14,39.0143
118778,2017-08-16,39.6021
118778,2017-08-17,39.8192
118778,2017-08-18,39.6047
118778,2017-08-21,39.2519
118778,2017-08-22,39.2128
118778,2017-08-23,39.5752
118778,2017-08-24,39.7209
118778,2017-08-28,40.1125
118778,2017-08-29,39.7143
118778,2017-08-30,40.2372
118778,2017-08-31,40.5208
118778,2017-09-01,40.9495
118778,2017-09-04,40.8181
118778,2017-09-05,41.0822
118778,2017-09-06,41.1329
118778,2017-09-07,41.1392
118778,2017-09-08,41.12
118778,2017-09-11,41.3069
118778,2017-09-12,41.6651
118778,2017-09-13,41.3459
118778,2017-09-14,41.5365
118778,2017-09-15,41.3969
118778,2017-09-18,41.8405
118778,2017-09-19,41.9538
118778,2017-09-20,41.9232
118778,2017-09-21,41.7223
118778,2017-09-22,40.8474
118778,2017-09-25,40.0605
118778,2017-09-26,40.6021
118778,2017-09-27,39.9482
118778,2017-09-28,40.1888
118778,2017-09-29,40.719
118778,2017-10-03,40.7479
118778,2017-10-04,41.0758
118778,2017-10-05,41.5068
118778,2017-10-06,41.9214
118778,2017-10-09,42.3329
118778,2017-10-10,42.7441
118778,2017-10-11,42.3449
118778,2017-10-12,42.761
118778,2017-10-13,42.875
118778,2017-10-16,42.9
118778,2017-10-17,43.1671
118778,2017-10-18,43.2799
118778,2017-10-23,43.3732
118778,2017-10-24,43.6441
118778,2017-10-25,43.5336
118778,2017-10-26,43.8594
118778,2017-10-27,44.0684
118778,2017-10-30,44.4943
118778,2017-10-31,44.6098
118778,2017-11-01,44.9496
118778,2017-11-02,45.0965
118778,2017-11-03,45.167
118778,2017-11-06,45.2621
118778,2017-11-07,45.0983
118778,2017-11-08,44.5684
118778,2017-11-09,44.952
118778,2017-11-10,44.9286
118778,2017-11-13,44.6711
118778,2017-11-14,44.6453
118778,2017-11-15,44.0233
118778,2017-11-16,44.5712
118778,2017-11-17,44.8005
118778,2017-11-20,45.0418
118778,2017-11-21,45.2948
118778,2017-11-22,45.6284
118778,2017-11-23,45.7837
118778,2017-11-24,45.9305
118778,2017-11-27,46.5852
118778,2017-11-28,46.894
118778,2017-11-29,46.892
118778,2017-11-30,47.107
118778,2017-12-01,46.7794
118778,2017-12-04,46.6079
118778,2017-12-05,46.6616
118778,2017-12-06,46.5003
118778,2017-12-07,46.9782
118778,2017-12-08,47.4512
118778,2017-12-11,47.4587
118778,2017-12-12,47.1672
118778,2017-12-13,47.0374
118778,2017-12-14,46.9715
118778,2017-12-15,47.356
118778,2017-12-18,47.7177
118778,2017-12-19,48.4851
118778,2017-12-20,48.8713
118778,2017-12-21,49.3623
118778,2017-12-22,49.6635
118778,2017-12-26,50.1222
118778,2017-12-27,49.666
118778,2017-12-28,49.7088
118778,2017-12-29,49.9425
118778,2018-01-01,49.9633
118778,2018-01-02,49.6423
118778,2018-01-03,50.1278
118778,2018-01-04,50.5887
118778,2018-01-05,51.1796
118778,2018-01-08,51.7475
118778,2018-01-09,51.7371
118778,2018-01-10,51.7097
118778,2018-01-11,51.9508
118778,2018-01-12,51.9192
118778,2018-01-15,52.1683
118778,2018-01-16,51.2039
118778,2018-01-17,51.4051
118778,2018-01-18,50.4352
118778,2018-01-19,50.6617
118778,2018-01-22,50.9937
118778,2018-01-23,51.358
118778,2018-01-24,50.8854
118778,2018-01-25,50.3569
118778,2018-01-29,49.8851
118778,2018-01-30,49.1677
118778,2018-01-31,48.7779
118778,2018-02-01,48.9683
118778,2018-02-02,47.176
118778,2018-02-05,47.1674
118778,2018-02-06,46.4779
118778,2018-02-07,47.3659
118778,2018-02-08,48.4114
118778,2018-02-09,48.4329
118778,2018-02-12,49.0425
118778,2018-02-14,49.0425
118778,2018-02-15,48.5473
118778,2018-02-16,47.8104
118778,2018-02-19,47.4282
118778,2018-02-20,47.453
118778,2018-02-21,47.2974
118778,2018-02-22,47.1323
118778,2018-02-23,47.8129
118778,2018-02-26,48.3041
118778,2018-02-27,48.2369
118778,2018-02-28,48.2736
118778,2018-03-01,48.2953
118778,2018-03-05,47.6741
118778,2018-03-06,47.1862
118778,2018-03-07,46.2746
118778,2018-03-08,46.2548
118778,2018-03-09,46.0759
118778,2018-03-12,46.2889
118778,2018-03-13,46.5957
118778,2018-03-14,46.5948
118778,2018-03-15,46.8942
118778,2018-03-16,46.576
118778,2018-03-19,45.741
118778,2018-03-20,45.5977
118778,2018-03-21,45.728
118778,2018-03-22,45.3198
118778,2018-03-23,44.787
118778,2018-03-26,45.0479
118778,2018-03-27,45.7414
118778,2018-03-28,45.521
118778,2018-04-02,46.6006
118778,2018-04-03,47.2211
118778,2018-04-04,46.7022
118778,2018-04-05,47.6702
118778,2018-04-06,47.8196
118778,2018-04-09,47.9279
118778,2018-04-10,47.933
118778,2018-04-11,47.8688
118778,2018-04-12,47.7614
118778,2018-04-13,47.8484
118778,2018-04-16,47.882
118778,2018-04-17,48.0276
118778,2018-04-18,47.9484
118778,2018-04-19,48.3532
118778,2018-04-20,48.5327
118778,2018-04-23,48.9497
118778,2018-04-24,49.1138
118778,2018-04-25,48.6103
118778,2018-04-26,48.6503
118778,2018-04-27,48.9585
118778,2018-04-30,49.2901
118778,2018-05-02,48.9031
118778,2018-05-03,48.3412
118778,2018-05-04,48.201
118778,2018-05-07,48.3812
118778,2018-05-08,48.47
118778,2018-05-09,48.3911
118778,2018-05-10,47.7912
118778,2018-05-11,47.8487
118778,2018-05-14,47.5074
118778,2018-05-15,47.2497
118778,2018-05-16,47.1356
118778,2018-05-17,47.296
118778,2018-05-18,46.6539
118778,2018-05-21,45.7511
118778,2018-05-22,46.2053
118778,2018-05-23,45.8921
118778,2018-05-24,45.757
118778,2018-05-25,46.325
118778,2018-05-28,46.8319
118778,2018-05-29,46.6467
118778,2018-05-30,46.4614
118778,2018-05-31,46.193
118778,2018-06-01,45.5274
118778,2018-06-04,44.6087
118778,2018-06-05,43.5006
118778,2018-06-06,44.2842
118778,2018-06-07,45.2648
118778,2018-06-08,45.3587
118778,2018-06-11,45.6842
118778,2018-06-12,45.9991
118778,2018-06-13,45.8869
118778,2018-06-14,45.8261
118778,2018-06-15,45.6765
118778,2018-06-18,45.4226
118778,2018-06-19,44.8699
118778,2018-06-20,44.8592
118778,2018-06-21,44.5544
118778,2018-06-22,44.5314
118778,2018-06-25,44.1431
118778,2018-06-26,43.8401
118778,2018-06-27,43.1256
118778,2018-06-28,42.7731
118778,2018-06-29,43.4856
118778,2018-07-02,43.0767
118778,2018-07-03,43.3209
118778,2018-07-04,43.3463
118778,2018-07-05,43.1683
118778,2018-07-06,43.4865
118778,2018-07-09,44.0143
118778,2018-07-10,44.4719
118778,2018-07-11,44.1091
118778,2018-07-12,43.9278
118778,2018-07-13,43.3513
118778,2018-07-16,42.2845
118778,2018-07-17,42.594
118778,2018-07-18,42.1296
118778,2018-07-19,41.7726
118778,2018-07-20,41.9217
118778,2018-07-23,42.358
118778,2018-07-24,43.4321
118778,2018-07-25,43.7169
118778,2018-07-26,43.7464
118778,2018-07-27,44.1976
118778,2018-07-30,44.5011
118778,2018-07-31,44.5768
118778,2018-08-01,44.6519
118778,2018-08-02,44.675
118778,2018-08-03,45.2085
118778,2018-08-06,45.3283
118778,2018-08-07,45.4276
118778,2018-08-08,45.7819
118778,2018-08-09,46.0969
118778,2018-08-10,45.6073
118778,2018-08-13,45.2625
118778,2018-08-14,45.4152
118778,2018-08-16,45.4324
118778,2018-08-17,45.8602
118778,2018-08-20,46.101
118778,2018-08-21,46.3029
118778,2018-08-23,46.3701
118778,2018-08-24,46.3247
118778,2018-08-27,46.5664
118778,2018-08-28,46.5906
118778,2018-08-29,46.7967
118778,2018-08-30,47.1629
118778,2018-08-31,47.4771
118778,2018-09-03,47.6095
118778,2018-09-04,46.8313
118778,2018-09-05,46.5736
118778,2018-09-06,46.9511
118778,2018-09-07,47.2865
118778,2018-09-10,46.6378
118778,2018-09-11,45.9133
118778,2018-09-12,45.8452
118778,2018-09-14,46.3996
118778,2018-09-17,46.1399
118778,2018-09-18,45.7201
118778,2018-09-19,45.6201
118778,2018-09-21,44.4569
118778,2018-09-24,43.3722
118778,2018-09-25,43.2166
118778,2018-09-26,43.4816
118778,2018-09-27,42.8123
118778,2018-09-28,41.5982
118778,2018-10-01,41.681
118778,2018-10-03,41.6425
118778,2018-10-04,40.9485
118778,2018-10-05,40.1085
118778,2018-10-08,39.468
118778,2018-10-09,39.3194
118778,2018-10-10,40.7914
118778,2018-10-11,40.1777
118778,2018-10-12,41.0296
118778,2018-10-15,41.5551
118778,2018-10-16,42.0659
118778,2018-10-17,41.2347
118778,2018-10-19,40.7807
118778,2018-10-22,40.1113
118778,2018-10-23,39.5887
118778,2018-10-24,39.7873
118778,2018-10-25,39.4984
118778,2018-10-26,39.4295
118778,2018-10-29,40.252
118778,2018-10-30,40.6936
118778,2018-10-31,41.1103
118778,2018-11-01,41.5901
118778,2018-11-02,41.847
118778,2018-11-05,41.6656
118778,2018-11-06,41.8382
118778,2018-11-09,42.4631
118778,2018-11-12,42.2125
118778,2018-11-13,42.3257
118778,2018-11-14,42.1663
118778,2018-11-15,42.1709
118778,2018-11-16,42.0247
118778,2018-11-19,42.1167
118778,2018-11-20,41.7086
118778,2018-11-21,41.7981
118778,2018-11-22,41.717
118778,2018-11-26,41.6468
118778,2018-11-27,41.9199
118778,2018-11-28,41.695
118778,2018-11-29,41.6096
118778,2018-11-30,41.8113
118778,2018-12-03,41.8187
118778,2018-12-04,41.8181
118778,2018-12-05,41.3862
118778,2018-12-06,40.8714
118778,2018-12-07,40.8492
118778,2018-12-10,40.2066
118778,2018-12-11,40.6847
118778,2018-12-12,41.5714
118778,2018-12-13,41.8814
118778,2018-12-14,41.8759
118778,2018-12-17,42.0129
118778,2018-12-18,42.1106
118778,2018-12-19,42.5495
118778,2018-12-20,42.5388
118778,2018-12-21,42.0404
118778,2018-12-24,41.6917
118778,2018-12-26,41.5951
118778,2018-12-27,41.6854
118778,2018-12-28,41.8662
118778,2018-12-31,42.1049
118778,2019-01-01,42.1899
118778,2019-01-02,41.9781
118778,2019-01-03,41.7615
118778,2019-01-04,41.7891
118778,2019-01-07,41.7771
118778,2019-01-08,41.801
118778,2019-01-09,41.8353
118778,2019-01-10,41.8255
118778,2019-01-11,41.708
118778,2019-01-14,41.5491
118778,2019-01-15,41.834
118778,2019-01-16,41.8986
118778,2019-01-17,41.8093
118778,2019-01-18,41.6043
118778,2019-01-21,41.427
118778,2019-01-22,41.1881
118778,2019-01-23,41.106
118778,2019-01-24,40.8338
118778,2019-01-25,40.3094
118778,2019-01-28,39.4993
118778,2019-01-29,39.4034
118778,2019-01-30,39.7196
118778,2019-01-31,40.08
118778,2019-02-01,40.2279
118778,2019-02-04,39.8487
118778,2019-02-05,39.5859
118778,2019-02-06,39.6264
118778,2019-02-07,40.028
118778,2019-02-08,39.6642
118778,2019-02-11,39.0688
118778,2019-02-12,38.7283
118778,2019-02-13,38.4726
118778,2019-02-14,38.3214
118778,2019-02-15,38.0268
118778,2019-02-18,37.7417
118778,2019-02-19,37.8402
118778,2019-02-20,38.1841
118778,2019-02-21,38.5845
118778,2019-02-22,38.8094
118778,2019-02-25,39.0536
118778,2019-02-26,38.9455
118778,2019-02-27,38.9968
118778,2019-02-28,39.3339
118778,2019-03-01,40.0238
118778,2019-03-05,41.3758
118778,2019-03-06,41.7043
118778,2019-03-07,41.7899
118778,2019-03-08,41.5758
118778,2019-03-11,42.3027
118778,2019-03-12,42.8407
118778,2019-03-13,42.5426
118778,2019-03-14,42.4664
118778,2019-03-15,42.456
118778,2019-03-18,42.3673
118778,2019-03-19,42.5057
118778,2019-03-20,42.3552
118778,2019-03-22,42.092
118778,2019-03-25,41.6817
118778,2019-03-26,41.9635
118778,2019-03-27,42.3052
118778,2019-03-28,42.6174
118778,2019-03-29,42.8223
118778,2019-04-01,43.1903
118778,2019-04-02,43.1582
118778,2019-04-03,42.8289
118778,2019-04-04,42.7279
118778,2019-04-05,43.066
118778,2019-04-08,42.9864
118778,2019-04-09,42.8272
118778,2019-04-10,42.8279
118778,2019-04-11,42.8243
118778,2019-04-12,43.0086
118778,2019-04-15,43.1459
118778,2019-04-16,43.1855
118778,2019-04-18,42.8715
118778,2019-04-22,42.4493
118778,2019-04-23,42.4553
118778,2019-04-24,42.66
118778,2019-04-25,42.5214
118778,2019-04-26,42.5715
118778,2019-04-30,42.2505
118778,2019-05-02,42.1678
118778,2019-05-03,42.092
118778,2019-05-06,41.895
118778,2019-05-07,41.6491
118778,2019-05-08,41.0841
118778,2019-05-09,41.0344
118778,2019-05-10,41.1195
118778,2019-05-13,40.4982
118778,2019-05-14,40.6701
118778,2019-05-15,40.5865
118778,2019-05-16,40.6252
118778,2019-05-17,40.8332
118778,2019-05-20,41.9839
118778,2019-05-21,41.7532
118778,2019-05-22,41.8338
118778,2019-05-23,41.8743
118778,2019-05-24,42.959
118778,2019-05-27,43.8709
118778,2019-05-28,43.868
118778,2019-05-29,43.6998
118778,2019-05-30,43.8105
118778,2019-05-31,43.6576
118778,2019-06-03,43.8401
118778,2019-06-04,43.756
118778,2019-06-06,43.0867
118778,2019-06-07,42.9934
118778,2019-06-10,42.7035
118778,2019-06-11,42.8763
118778,2019-06-12,42.6424
118778,2019-06-13,42.4714
118778,2019-06-14,42.2351
118778,2019-06-17,41.7838
118778,2019-06-18,41.7882
118778,2019-06-19,41.3078
118778,2019-06-20,41.604
118778,2019-06-21,41.5468
118778,2019-06-24,41.3871
118778,2019-06-25,41.6704
118778,2019-06-26,42.0321
118778,2019-06-27,42.1822
118778,2019-06-28,42.1367
118778,2019-07-01,42.2492
118778,2019-07-02,42.2881
118778,2019-07-03,42.2543
118778,2019-07-04,42.3976
118778,2019-07-05,41.8184
118778,2019-07-08,40.9425
118778,2019-07-09,40.8814
118778,2019-07-10,40.6046
118778,2019-07-11,40.6893
118778,2019-07-12,40.8254
118778,2019-07-15,40.6265
118778,2019-07-16,40.6341
118778,2019-07-17,40.6109
118778,2019-07-18,40.2313
118778,2019-07-19,39.5354
118778,2019-07-22,39.1132
118778,2019-07-23,39.2183
118778,2019-07-24,38.761
118778,2019-07-25,38.7053
118778,2019-07-26,38.7127
118778,2019-07-30,37.8284
118778,2019-07-31,38.1719
118778,2019-08-01,37.6848
118778,2019-08-02,37.5751
118778,2019-08-05,37.0579
118778,2019-08-06,37.5493
118778,2019-08-07,37.4874
118778,2019-08-08,37.7168
118778,2019-08-09,37.8985
118778,2019-08-13,37.326
118778,2019-08-14,37.4806
118778,2019-08-16,37.4716
118778,2019-08-19,37.6846
118778,2019-08-20,37.4437
118778,2019-08-21,36.8953
118778,2019-08-22,36.2093
118778,2019-08-23,36.4373
118778,2019-08-26,37.0867
118778,2019-08-27,37.6346
118778,2019-08-28,37.3799
118778,2019-08-29,37.1134
118778,2019-08-30,37.3507
118778,2019-09-03,36.8439
118778,2019-09-04,36.9469
118778,2019-09-05,37.0553
118778,2019-09-06,37.4853
118778,2019-09-09,38.024
118778,2019-09-11,38.7244
118778,2019-09-12,38.6639
118778,2019-09-13,38.9292
118778,2019-09-16,39.1919
118778,2019-09-17,38.6292
118778,2019-09-18,38.8405
118778,2019-09-19,38.2819
118778,2019-09-20,39.7383
118778,2019-09-23,40.9843
118778,2019-09-24,40.9139
118778,2019-09-25,40.5539
118778,2019-09-26,40.7785
118778,2019-09-27,40.4855
118778,2019-09-30,40.0484
118778,2019-10-01,39.4449
118778,2019-10-03,39.3319
118778,2019-10-04,39.0067
118778,2019-10-07,38.5989
118778,2019-10-09,38.9835
118778,2019-10-10,38.6574
118778,2019-10-11,38.7947
118778,2019-10-14,38.9024
118778,2019-10-15,38.825
118778,2019-10-16,38.8674
118778,2019-10-17,39.1351
118778,2019-10-18,39.8962
118778,2019-10-22,40.0707
118778,2019-10-23,40.112
118778,2019-10-24,39.9918
118778,2019-10-25,39.9183
118778,2019-10-29,40.6774
118778,2019-10-30,40.7804
118778,2019-10-31,41.0137
118778,2019-11-01,41.1506
118778,2019-11-04,41.3704
118778,2019-11-05,41.0488
118778,2019-11-06,40.7429
118778,2019-11-07,40.8195
118778,2019-11-08,40.7456
118778,2019-11-11,40.9101
118778,2019-11-13,40.8325
118778,2019-11-14,40.8551
118778,2019-11-15,40.8466
118778,2019-11-18,40.884
118778,2019-11-19,40.8726
118778,2019-11-20,40.9685
118778,2019-11-21,40.9366
118778,2019-11-22,40.7476
118778,2019-11-25,40.9322
118778,2019-11-26,40.823
118778,2019-11-27,40.8223
118778,2019-11-28,40.9837
118778,2019-11-29,41.0418
118778,2019-12-02,40.831
118778,2019-12-03,40.5904
118778,2019-12-04,40.6621
118778,2019-12-05,40.5712
118778,2019-12-06,40.2266
118778,2019-12-09,40.0313
118778,2019-12-10,39.6254
118778,2019-12-11,39.5782
118778,2019-12-12,40.0024
118778,2019-12-13,40.3322
118778,2019-12-16,40.23
118778,2019-12-17,40.4621
118778,2019-12-18,40.4682
118778,2019-12-19,40.4704
118778,2019-12-20,40.5406
118778,2019-12-23,40.5219
118778,2019-12-24,40.6617
118778,2019-12-26,40.7781
118778,2019-12-27,41.1545
118778,2019-12-30,41.3584
118778,2019-12-31,41.4306
118778,2020-01-01,41.6967
118778,2020-01-02,42.3014
118778,2020-01-03,42.2612
118778,2020-01-06,41.2846
118778,2020-01-07,41.7622
118778,2020-01-08,41.7311
118778,2020-01-09,42.4596
118778,2020-01-10,42.7904
118778,2020-01-13,43.2852
118778,2020-01-14,43.6431
118778,2020-01-15,44.039
118778,2020-01-16,44.389
118778,2020-01-17,44.6123
118778,2020-01-20,44.3645
118778,2020-01-21,44.2501
118778,2020-01-22,44.193
118778,2020-01-23,44.448
118778,2020-01-24,44.5654
118778,2020-01-27,44.5225
118778,2020-01-28,44.4756
118778,2020-01-29,44.6652
118778,2020-01-30,44.189
118778,2020-01-31,44.1082
118778,2020-02-03,43.2079
118778,2020-02-04,43.8847
118778,2020-02-05,44.254
118778,2020-02-06,44.5088
118778,2020-02-07,44.5715
118778,2020-02-10,44.3218
118778,2020-02-11,44.4459
118778,2020-02-12,44.5336
118778,2020-02-13,44.4588
118778,2020-02-14,44.4542
118778,2020-02-17,44.0987
118778,2020-02-18,44.0258
118778,2020-02-19,44.7076
118778,2020-02-20,44.9316
118778,2020-02-24,44.1454
118778,2020-02-25,44.2234
118778,2020-02-26,43.8455
118778,2020-02-27,43.4359
118778,2020-02-28,41.6951
118778,2020-03-02,41.4882
118778,2020-03-03,41.8489
118778,2020-03-04,41.1409
118778,2020-03-05,41.4008
118778,2020-03-06,40.7777
118778,2020-03-09,38.9735
118778,2020-03-11,38.7285
118778,2020-03-12,35.672
118778,2020-03-13,36.2752
118778,2020-03-16,34.3604
118778,2020-03-17,33.497
118778,2020-03-18,31.4149
118778,2020-03-19,30.18
118778,2020-03-20,30.8543
118778,2020-03-23,27.0878
118778,2020-03-24,26.823
118778,2020-03-25,27.654
118778,2020-03-26,28.6876
118778,2020-03-27,28.9338
118778,2020-03-30,28.1241
118778,2020-03-31,29.1479
118778,2020-04-01,28.6995
118778,2020-04-03,28.4268
118778,2020-04-07,29.7816
118778,2020-04-08,30.3582
118778,2020-04-09,31.6128
118778,2020-04-13,31.2908
118778,2020-04-15,31.3376
118778,2020-04-16,31.9044
118778,2020-04-17,32.6257
118778,2020-04-20,33.0351
118778,2020-04-21,32.0275
118778,2020-04-22,32.3121
118778,2020-04-23,32.7177
118778,2020-04-24,32.1731
118778,2020-04-27,32.6064
118778,2020-04-28,32.7561
118778,2020-04-29,33.243
118778,2020-04-30,33.5071
118778,2020-05-04,32.5819
118778,2020-05-05,32.3511
118778,2020-05-06,32.4658
118778,2020-05-07,32.5144
118778,2020-05-08,32.1511
118778,2020-05-11,31.985
118778,2020-05-12,31.6658
118778,2020-05-13,32.238
118778,2020-05-14,32.0231
118778,2020-05-15,32.0878
118778,2020-05-18,31.1193
118778,2020-05-19,30.9759
118778,2020-05-20,31.3352
118778,2020-05-21,31.6352
118778,2020-05-22,31.4312
118778,2020-05-26,31.6236
118778,2020-05-27,31.9293
118778,2020-05-28,32.3973
118778,2020-05-29,32.8181
118778,2020-06-01,33.625
118778,2020-06-02,34.1451
118778,2020-06-03,34.5723
118778,2020-06-04,34.7122
118778,2020-06-05,35.433
